         MJD         m  dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57838.524714 19.454622 NaN   -8.0  20.0   c  0.0   0.97 210.89922 54.31833   201.58   517.29 4.25 4.18 -14.6 -0.374    19.03 21.14 02a57838o0515c  0x80000  21.710429
57838.528687 18.889197 NaN   35.0  22.0   c  0.0   1.27 210.89922 54.31833  1553.78 10324.41 4.13 3.95  18.5 -0.401    19.04 21.15 02a57838o0522c  0x80000  23.565711
57838.541835 19.102305 NaN   14.0  23.0   c  0.0   0.89 210.89922 54.31833  1525.99 10386.94 4.23 3.75   9.1 -0.384    19.03 21.12 02a57838o0547c  0x80000  24.501893
57838.542881 19.454622 NaN  -15.0  20.0   c  0.0   0.93 210.89922 54.31833   168.12   572.84 4.09 3.98 -87.9 -0.398    19.06 21.09 02a57838o0549c  0x80000  21.710429
57842.515338 19.256669 NaN  -11.0  24.0   c  0.0   0.82 210.89922 54.31833  3848.82  6737.96 4.04 3.91  55.2 -0.397    18.98 21.04 02a57842o0427c  0x80000  25.442931
57842.526432 19.212347 NaN    6.0  23.0   c  0.0   0.88 210.89922 54.31833  3891.97  6813.64 4.26 4.09  67.1 -0.387    18.93 21.04 02a57842o0448c   0x0000  24.501893
57842.544005 19.226921 NaN   11.0  21.0   c  0.0   1.01 210.89922 54.31833  3913.05  6693.41 4.12 3.96  75.6 -0.378    18.94 20.97 02a57842o0481c  0x80000  22.634989
57862.478560 19.454622 NaN   -8.0  20.0   c  0.0   1.04 210.89922 54.31833  3541.18  6969.67 3.82 3.70  86.0 -0.396    18.84 20.47 02a57862o0525c  0x80000  21.710429
57862.500554 19.351140 NaN   -8.0  22.0   c  0.0   1.12 210.89922 54.31833  3518.28  6929.71 3.78 3.66  86.7 -0.403    18.76 20.25 02a57862o0570c  0x80000  23.565711
57862.510937 19.089302 NaN   12.0  24.0   c  0.0   0.79 210.89922 54.31833  3575.13  7005.41 3.72 3.61  84.9 -0.412    18.74 20.17 02a57862o0591c  0x80000  25.442931
57862.522570 19.076453 NaN   13.0  24.0   c  0.0   0.89 210.89922 54.31833  3599.09  6886.97 3.74 3.65  72.1 -0.402    18.68 20.07 02a57862o0615c  0x80000  25.442931
57862.530436 19.115465 NaN   16.0  22.0   c  0.0   1.08 210.89922 54.31833  3565.99  6945.87 3.69 3.59  76.2 -0.414    18.67 20.02 02a57862o0631c  0x80000  23.565711
57870.492158 19.719755 NaN   11.0  12.0   c  0.0   1.26 210.89922 54.31833  1913.64  8613.39 2.43 2.28   7.6 -0.466    19.53 20.68 02a57870o0440c   0x0000  14.674561
