         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57794.566749 17.485380      NaN    140    76 o    0   1.14 210.91067 54.3211  2538.44   561.64 3.80 3.64 -68.4 -0.652    18.33 19.30 01a57794o0690o  0x80000    76.776659
57794.569493 17.671596      NaN     88    74 o    0   1.18 210.91067 54.3211  3724.98 10353.08 3.33 3.25   7.8 -0.697    18.38 19.36 01a57794o0695o   0x0000    74.797429
57794.573926 16.503590      NaN   -718   303 o    0   1.17 210.91067 54.3211   160.19   969.65 3.86 3.57  86.1 -0.449    16.48 16.20 02a57794o0703o 0x400802   303.195738
57794.579025 17.809593      NaN     54    73 o    0   1.22 210.91067 54.3211  2555.85   441.57 3.82 3.68 -69.0 -0.653    18.33 19.32 01a57794o0713o   0x0000    73.808233
57794.581760 17.801668      NaN     23    84 o    0   0.70 210.91067 54.3211  3748.08 10232.49 3.36 3.25   2.3 -0.681    18.38 19.38 01a57794o0718o   0x0000    84.703337
57794.591341 17.845990      NaN     48    72 o    0   1.05 210.91067 54.3211  2510.11   500.68 3.83 3.68 -66.0 -0.667    18.36 19.34 01a57794o0736o  0x80000    72.819333
57794.594018 17.841885      NaN     37    76 o    0   1.07 210.91067 54.3211  3715.24 10290.27 3.44 3.29  -2.8 -0.685    18.38 19.40 01a57794o0741o   0x0000    76.776659
57798.520921 18.944322      NaN    -23    32 o    0   1.15 210.91067 54.3211  7008.52   874.72 3.53 3.39 -77.6 -0.473    18.81 19.80 02a57798o0629o  0x80000    33.803185
57798.542136 19.089302      NaN    -13    28 o    0   1.33 210.91067 54.3211  7032.43   916.42 3.56 3.41 -79.0 -0.457    18.83 19.81 02a57798o0668o   0x0000    30.044223
57798.555288 18.955691      NaN      5    30 o    0   1.20 210.91067 54.3211  6976.75   841.70 3.58 3.45 -76.9 -0.466    18.84 19.86 02a57798o0692o   0x0000    31.916380
57798.561715 17.766704      NaN     56    76 o    0   1.24 210.91067 54.3211  3368.23  8199.19 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o  0x80000    76.776659
57798.568326 18.990530      NaN      8    28 o    0   1.33 210.91067 54.3211  6955.10   963.21 3.57 3.45 -76.3 -0.461    18.86 19.91 02a57798o0716o  0x80000    30.044223
57798.574354 17.558604      NaN     92    84 o    0   0.90 210.91067 54.3211  3355.38  8158.29 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o  0x80000    84.703337
57798.581167 19.014394      NaN    -40    30 o    0   1.11 210.91067 54.3211  6998.59   904.54 3.58 3.48 -82.2 -0.458    18.87 19.91 02a57798o0740o   0x0000    31.916380
57798.589598 17.870951      NaN     30    76 o    0   1.17 210.91067 54.3211  3410.15  8231.67 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o  0x80000    76.776659
57798.604751 17.875167      NaN     32    75 o    0   1.06 210.91067 54.3211  3418.33  8111.42 4.20 3.77 -86.5 -0.879    18.64 20.12 01a57798o0722o  0x80000    75.786907
57798.618994 17.473643      NaN    135    79 o    0   1.03 210.91067 54.3211  3375.81  8167.96 4.05 3.62 -84.1 -0.935    18.70 20.15 01a57798o0748o  0x80000    79.747447
57801.672938 15.893098      NaN    248   449 o    0   1.33 210.91067 54.3211  6371.19  3023.52 3.60 3.56   5.6 -0.803    16.85 18.00 01a57801o0797o 0x400802   449.132113
57802.557770 19.128787      NaN      0    27 o    0   0.78 210.91067 54.3211  7844.33  9739.10 3.27 2.97 -41.1 -0.448    19.13 20.45 02a57802o0613o   0x0000    29.114521
57802.572754 19.089302      NaN    -22    28 o    0   0.82 210.91067 54.3211  7866.70  9777.70 3.75 3.71 -65.2 -0.455    19.06 20.48 02a57802o0641o  0x80000    30.044223
57802.586150 19.128787      NaN     -7    27 o    0   1.08 210.91067 54.3211  7809.96  9700.61 3.68 3.62 -64.1 -0.465    19.04 20.45 02a57802o0665o   0x0000    29.114521
57802.599681 19.169763      NaN    -10    26 o    0   1.02 210.91067 54.3211  2694.27   635.72 3.66 3.50 -78.9 -0.454    19.13 20.43 02a57802o0689o  0x80000    28.189632
57802.602420 19.169763      NaN     -8    26 o    0   1.14 210.91067 54.3211  3759.90 10440.71 3.20 2.69  -5.3 -0.503    19.16 20.44 02a57802o0694o  0x80000    28.189632
57802.613122 19.212347      NaN    -26    25 o    0   1.09 210.91067 54.3211  2654.78   690.77 3.66 3.51 -81.6 -0.447    19.14 20.41 02a57802o0713o   0x0000    27.270044
57802.615876 18.267867      NaN     38    47 o    0   1.13 210.91067 54.3211  3711.37 10501.03 3.13 2.59 -11.8 -0.527    19.16 20.45 02a57802o0718o  0x80000    48.245780
57802.672341 16.125210      NaN    103   395 o    0   0.99 210.91067 54.3211  6372.86  3023.80 3.78 3.76  27.8 -0.657    16.82 18.04 01a57802o0797o 0x400802   395.150168
57803.661456 18.226218      NaN    -41    62 o    0   1.11 210.91067 54.3211  8681.90 10249.17 3.77 3.45 -80.3 -0.629    18.35 19.73 01a57803o0667o  0x80000    62.949625
57803.663849 17.944957      NaN      1    80 o    0   0.99 210.91067 54.3211  7312.82   487.35 3.85 3.71  22.6 -0.664    18.08 19.17 01a57803o0671o  0x80000    80.738190
