         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57786.604786 19.401649      NaN    0.0  21.0   c  0.0   1.24 210.89571 54.30804  8019.18   216.32 3.88 3.76  18.9 -0.442    19.84 21.98 02a57786o0584c  0x80000  22.634989
57786.615038 19.569016      NaN  -16.0  18.0   c  0.0   1.08 210.89571 54.30804  9292.37  9958.10 3.95 3.59  86.1 -0.426    19.78 21.88 02a57786o0603c   0x0000  19.883228
57786.617646 19.401649      NaN   -6.0  21.0   c  0.0   0.97 210.89571 54.30804  8053.55   159.76 3.90 3.74  24.6 -0.448    19.84 21.99 02a57786o0608c  0x80000  22.634989
57806.543426 19.510313      NaN  -24.0  19.0   c  0.0   0.87 210.89571 54.30804  9176.73  1312.85 3.85 3.71  60.2 -0.446    19.76 21.82 02a57806o0606c  0x80000  20.792853
57806.546470 19.569016      NaN  -14.0  18.0   c  0.0   0.88 210.89571 54.30804  9203.00  1350.01 3.97 3.84  55.4 -0.429    19.74 21.83 02a57806o0612c  0x80000  19.883228
57806.563479 19.631075      NaN  -34.0  17.0   c  0.0   1.13 210.89571 54.30804  9145.53  1277.27 4.05 3.88  52.4 -0.427    19.76 21.89 02a57806o0643c  0x80000  18.982696
57806.577726 19.454622      NaN    0.0  20.0   c  0.0   0.77 210.89571 54.30804  9125.16  1396.41 3.91 3.72  65.1 -0.440    19.76 21.84 02a57806o0669c  0x80000  21.710429
57806.591596 19.569016      NaN  -10.0  18.0   c  0.0   0.99 210.89571 54.30804  9175.24  1335.71 3.91 3.71  60.9 -0.439    19.72 21.75 02a57806o0695c   0x0000  19.883228
57834.492888 19.696897      NaN   -8.0  16.0   c  0.0   1.09 210.89571 54.30804  8077.32  3380.80 3.99 3.71  87.7 -0.381    19.07 21.15 02a57834o0443c  0x80000  18.092616
57834.503330 19.401649      NaN   -4.0  21.0   c  0.0   1.02 210.89571 54.30804  2405.21  7030.44 3.82 3.69  44.9 -0.427    19.11 21.19 02a57834o0463c   0x0000  22.634989
57834.527024 19.351140      NaN  -10.0  22.0   c  0.0   1.25 210.89571 54.30804  2452.54  7106.45 3.82 3.67  46.5 -0.423    19.04 21.02 02a57834o0506c   0x0000  23.565711
57834.542612 19.169763      NaN    9.0  23.0   c  0.0   0.96 210.89571 54.30804  2471.73  6991.32 4.01 3.88  52.0 -0.407    18.92 20.83 02a57834o0535c  0x80000  24.501893
