 sigma_kern  peak_appmag  peak_flux peak_mjd sigma_sim    max_fom max_fom_mjd
        130        21.53    8.87156  58617.5      80.0  40.137797     58623.5
        130        21.53    8.87156  59720.5     110.0   3.407933     59789.5
        130        21.53    8.87156  59522.5     200.0  12.173583     59423.5
        130        21.53    8.87156  60123.5      80.0  36.231936     60050.5
        130        21.53    8.87156  58666.5      80.0  32.246887     58653.5
        130        21.53    8.87156  58824.5      20.0  -8.325099     58804.5
        130        21.53    8.87156  59289.5     150.0   56.75135     59308.5
        130        21.53    8.87156  60165.5     250.0  22.335906     60131.5
        130        21.53    8.87156  58910.5     150.0  39.037959     58945.5
        130        21.53    8.87156  57662.5     250.0  21.569849     57884.5
        130        21.53    8.87156  57997.5     150.0 -13.393094     58080.5
        130        21.53    8.87156  58327.5      20.0  27.993541     58307.5
        130        21.53    8.87156  60056.5     250.0  18.634307     60093.5
        130        21.53    8.87156  59020.5     200.0  60.087813     59007.5
        130        21.53    8.87156  58211.5     300.0  43.777197     58237.5
        130        21.53    8.87156  57277.5     200.0    0.91004     57233.5
        130        21.53    8.87156  57509.5      40.0   1.688439     57549.5
        130        21.53    8.87156  58513.5     250.0   24.35135     58556.5
        130        21.53    8.87156  58753.5      40.0  15.788154     58793.5
        130        21.53    8.87156  59766.5     300.0  14.731434     59774.5
        130        21.53    8.87156  59484.5     150.0   11.39128     59482.5
        130        21.53    8.87156  57311.5      20.0   0.118487     57291.5
        130        21.53    8.87156  57832.5     150.0  50.145547     57893.5
        130        21.53    8.87156  57565.5     110.0  -8.637754     57455.5
        130        21.53    8.87156  57471.5      40.0   3.365717     57431.5
        130        21.53    8.87156  60001.5     200.0  19.491979     60060.5
        130        21.53    8.87156  58755.5     150.0   1.766767     58669.5
        130        21.53    8.87156  57298.5      20.0  -4.946348     57278.5
        130        21.53    8.87156  58022.5     200.0   25.41996     58136.5
        130        21.53    8.87156  57968.5      20.0    34.4192     57948.5
        130        21.53    8.87156  58727.5      80.0  15.706129     58698.5
        130        21.53    8.87156  57357.5     250.0   5.008372     57370.5
        130        21.53    8.87156  57861.5     250.0  42.023138     57861.5
        130        21.53    8.87156  57884.5      80.0  61.574331     57892.5
        130        21.53    8.87156  58763.5     150.0  29.591727     58750.5
        130        21.53    8.87156  60131.5     200.0  25.763604     60119.5
        130        21.53    8.87156  58060.5     200.0   4.603035     58041.5
        130        21.53    8.87156  58877.5      40.0   3.734435     58869.5
        130        21.53    8.87156  59095.5      20.0  15.932329     59075.5
        130        21.53    8.87156  58885.5     150.0   16.36207     58915.5
        130        21.53    8.87156  57698.5      80.0  18.726039     57778.5
        130        21.53    8.87156  59833.5     200.0  40.368626     59719.5
        130        21.53    8.87156  57401.5      80.0   2.286632     57470.5
        130        21.53    8.87156  59751.5     200.0  50.028384     59717.5
        130        21.53    8.87156  58183.5      80.0   3.727657     58192.5
        130        21.53    8.87156  57334.5     150.0   6.489257     57383.5
        130        21.53    8.87156  59624.5      20.0   2.198829     59604.5
        130        21.53    8.87156  59308.5     200.0  26.059817     59335.5
        130        21.53    8.87156  59794.5     300.0   10.54837     59803.5
        130        21.53    8.87156  58942.5     110.0  31.362062     58949.5
        130        21.53    8.87156  60234.5     200.0  23.365575     60139.5
        130        21.53    8.87156  57980.5     110.0   50.60134     57920.5
        130        21.53    8.87156  59984.5     110.0  25.340778     59988.5
        130        21.53    8.87156  58139.5      20.0 -16.171834     58156.5
        130        21.53    8.87156  58314.5      40.0  48.675269     58281.5
        130        21.53    8.87156  57330.5     200.0   7.057716     57387.5
        130        21.53    8.87156  59581.5     150.0   2.366788     59604.5
        130        21.53    8.87156  57850.5     150.0  59.361134     57875.5
        130        21.53    8.87156  57264.5      20.0   2.808921     57284.5
        130        21.53    8.87156  59418.5      80.0   49.98227     59408.5
        130        21.53    8.87156  59635.5     300.0  49.113048     59652.5
        130        21.53    8.87156  59933.5     150.0  13.753714     59923.5
        130        21.53    8.87156  57258.5      80.0   3.185966     57338.5
        130        21.53    8.87156  60178.5     200.0  11.936474     60164.5
        130        21.53    8.87156  60123.5     110.0  16.686242     60099.5
